table_number,table_title,title_fr,row_label,row_kind,year,value,provisional,n_editions,agreement,edition,page
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Autres Services marchands,data,2014,4714.1,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Autres Services marchands,data,2015,4422.5,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Autres Services marchands,data,2016,4704.2,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Autres Services marchands,data,2017,4901.5,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Autres services marchands,data,2016,4677.6,False,1,single source,2020,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Autres services marchands,data,2017,4696.9,False,2,confirmed,2021,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Autres services marchands,data,2018,4997.2,False,3,confirmed,2022,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Autres services marchands,data,2019,6499.9,False,4,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Autres services marchands,data,2020,4958.4,False,4,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Autres services marchands,data,2021,5894.1,False,3,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Autres services marchands,data,2023,7437.1,False,1,single source,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Bâtiment et génie civil,data,2013,301.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Bâtiment et génie civil,data,2014,460.1,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Bâtiment et génie civil,data,2015,300.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Bâtiment et génie civil,data,2016,330.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Bâtiment et génie civil,data,2017,330.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Commerce,data,2013,364.1,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Commerce,data,2014,566.9,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Commerce,data,2015,494.5,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Commerce,data,2016,421.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Commerce,data,2017,486.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Commerce et réparation,data,2016,686.7,False,1,single source,2020,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Commerce et réparation,data,2017,747.7,False,2,confirmed,2021,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Commerce et réparation,data,2018,794.7,False,3,confirmed,2022,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Commerce et réparation,data,2019,820.0,False,4,confirmed,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Commerce et réparation,data,2020,705.1,False,4,confirmed,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Commerce et réparation,data,2021,820.3,False,3,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Commerce et réparation,data,2023,911.2,False,1,single source,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Construction,data,2016,424.3,False,1,single source,2020,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Construction,data,2017,464.7,False,2,confirmed,2021,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Construction,data,2018,586.4,False,3,confirmed,2022,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Construction,data,2019,590.2,False,4,confirmed,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Construction,data,2020,403.7,False,4,confirmed,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Construction,data,2021,469.7,False,3,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Construction,data,2023,499.4,False,1,single source,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Eau,data,2013,152.2,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Eau,data,2014,202.6,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Eau,data,2015,165.6,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Eau,data,2016,200.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Eau,data,2017,250.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Electricité et gaz,data,2013,871.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Electricité et gaz,data,2014,673.4,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Electricité et gaz,data,2015,506.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Electricité et gaz,data,2016,623.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Electricité et gaz,data,2017,602.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Entretien et réparation,data,2013,47.2,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Entretien et réparation,data,2014,69.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Entretien et réparation,data,2015,80.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Entretien et réparation,data,2016,90.0,False,1,single source,2019,283
