hh_id,survey_year,region,milieu,weight_hh,weight_pop,hh_size,hh_size_class,n_children_0_14,n_working_age_15_59,n_elderly_60_plus,n_female,head_sex,head_age,head_marital_status,head_education,head_csp,expenditure_pc,expenditure_total,consumption_pc,consumption_total,expenditure_bracket,quintile,decile,poverty_line,extreme_poverty_line,poor,extreme_poor,food_share,share_alcohol_02,share_clothing_03,share_housing_04,share_furniture_05,share_health_06,share_transport_07,share_communication_08,share_recreation_09,share_education_10,share_restaurants_11,share_other_12
12183,2021,Centre West,urban,187.01332092285156,561.0399780273438,3,3-4 persons,0,1,2,1,male,68,married,higher,retired,4493.442705200196,13480.328115600587,4493.442705200196,13480.328115600587,"3,000-4,500 DT",3,6,2682.9965,1529.232875,not poor,not extremely poor,0.2822038131953854,0.0,0.20503951939226256,0.37754111604757395,0.015021889535793477,0.10734160078169462,0.0,0.012332785853460076,0.000519275193829898,0.0,0.0,0.0
12184,2021,Centre West,urban,187.01332092285156,374.0266418457031,2,1-2 persons,0,2,0,1,female,53,divorced,primary,other employees,8627.25,17254.5,8627.25,17254.5,"above 5,000 DT",5,9,2682.9965,1529.232875,not poor,not extremely poor,0.14386102176243878,0.0,0.44857863166130574,0.2770291807934162,0.0011880958590512619,0.041380509432322,0.0,0.05527543539366542,0.000289779477817381,0.0,0.03239734561998319,0.0
12185,2021,Centre West,urban,187.01332092285156,374.0266418457031,2,1-2 persons,0,0,2,1,male,65,married,higher,retired,7968.449,15936.898,6849.699,13699.398,"above 5,000 DT",5,9,2682.9965,1529.232875,not poor,not extremely poor,0.25005618839644805,0.0,0.05910811455350255,0.5747403323505903,0.01713005867633354,0.058229650005998265,0.012235756197381101,0.021534930907390736,0.0028863835132283623,0.0,0.0040785853991270335,0.0
12186,2021,Centre West,urban,187.01332092285156,374.0266418457031,2,1-2 persons,0,1,1,1,male,62,married,secondary,retired,6431.834,12863.668,6431.834,12863.668,"above 5,000 DT",4,8,2682.9965,1529.232875,not poor,not extremely poor,0.43434267315567887,0.0,0.04127905002213356,0.37442493682182115,0.01986991560387446,0.06872067837959711,0.0,0.060954619816110965,0.0004081262007838064,0.0,0.0,0.0
12187,2021,Centre West,urban,187.01332092285156,935.0665893554688,5,5-6 persons,1,4,0,3,male,53,married,secondary,"employers in industry, trade and services",5776.69,28883.449999999997,5776.69,28883.449999999997,"above 5,000 DT",4,7,2682.9965,1529.232875,not poor,not extremely poor,0.20186646678288084,0.0,0.1908359285334681,0.18021739092802277,0.014305770259439226,0.020686586955505657,0.12692389586424058,0.10727423489922427,0.00034621902854402775,0.14818174421684388,0.00936176253183051,0.0
12188,2021,Centre West,urban,187.01332092285156,374.0266418457031,2,1-2 persons,0,2,0,1,male,50,married,secondary,senior managers and professionals,2921.55,5843.1,2921.55,5843.1,"2,000-3,000 DT",2,3,2682.9965,1529.232875,not poor,not extremely poor,0.5705105166777908,0.0,0.17439372935599254,0.13195050572470093,0.03281648440040389,0.06469168763156544,0.0,0.023583371840290256,0.0020537043692560454,0.0,0.0,0.0
12189,2021,Centre West,urban,187.01332092285156,561.0399780273438,3,3-4 persons,0,1,2,2,male,63,married,secondary,retired,5243.886522277832,15731.659566833496,5243.886522277832,15731.659566833496,"above 5,000 DT",4,7,2682.9965,1529.232875,not poor,not extremely poor,0.3423999837525089,0.0,0.12649650751644712,0.2749258328807759,0.007472193195255456,0.1357263029392552,0.016527181886570978,0.09611827588724606,0.0003337219419403755,0.0,0.0,0.0
12190,2021,Centre West,urban,187.01332092285156,748.0532836914062,4,3-4 persons,1,2,1,3,male,41,married,higher,senior managers and professionals,5124.9945,20499.978,5052.4945,20209.978,"above 5,000 DT",4,7,2682.9965,1529.232875,not poor,not extremely poor,0.38546382595225326,0.0,0.033658572501525534,0.19300401692501803,0.017841482452801396,0.12678550114306522,0.11317085246889744,0.03256344938172952,0.006146348022017706,0.0,0.09136595115269178,0.0
12191,2021,Centre West,urban,187.01332092285156,374.0266418457031,2,1-2 persons,0,1,1,2,female,80,widowed,primary,other inactive,7138.94725,14277.8945,7138.94725,14277.8945,"above 5,000 DT",5,9,2682.9965,1529.232875,not poor,not extremely poor,0.27562957428864254,0.0,0.015408434278385572,0.18505071254969216,0.004489457442020523,0.48844736662482263,0.018209967783546586,0.012519352851188277,0.00024513418170158866,0.0,0.0,0.0
12192,2021,Centre West,rural,173.5620574951172,867.810302734375,5,5-6 persons,3,2,0,3,male,35,married,secondary,other inactive,1899.854921875,9499.274609375,1795.794921875,8978.974609375,"1,500-2,000 DT",1,1,2223.527,1346.526125,poor,not extremely poor,0.30049136416136035,0.08553284639111047,0.1393790629191757,0.2950988109819135,0.02779159562738851,0.1399475273751905,0.0,0.010811351783836362,0.0009474407600246084,0.0,0.0,0.0
12193,2021,Centre West,rural,173.5620574951172,1388.4964599609375,8,7-8 persons,4,2,2,5,male,70,married,secondary,other employees,2385.5059375,19084.0475,2241.1059375,17928.8475,"2,000-3,000 DT",1,2,2223.527,1346.526125,not poor,not extremely poor,0.18960862531129938,0.10299701918250381,0.0771848846437872,0.2664553970615228,0.035212656130770535,0.2772158273723637,0.008960363390419288,0.015693735879710975,0.0007859967886332708,0.0,0.025885494238989053,0.0
12194,2021,Centre West,rural,173.5620574951172,867.810302734375,5,5-6 persons,0,4,1,4,male,66,married,primary,unemployed,2708.99371875,13544.96859375,2708.99371875,13544.96859375,"2,000-3,000 DT",1,3,2223.527,1346.526125,not poor,not extremely poor,0.37575207094599317,0.07582151209076146,0.1342195803125651,0.1876208553870424,0.02462168868770102,0.13976407452679698,0.034551575129967246,0.023802196200644103,0.0007751955958646498,0.0,0.0030712511226637556,0.0
12195,2021,Centre West,rural,173.5620574951172,694.2482299804688,4,3-4 persons,0,4,0,2,male,56,married,secondary,farm operators,2387.844875,9551.3795,2387.844875,9551.3795,"2,000-3,000 DT",1,2,2223.527,1346.526125,not poor,not extremely poor,0.2869878620217382,0.0,0.26959456308382884,0.30231230406094545,0.030833242263373827,0.045124371529759316,0.01099317635875807,0.0534216022576791,0.0007328784239172047,0.0,0.0,0.0
12196,2021,Centre West,rural,173.5620574951172,867.810302734375,5,5-6 persons,3,2,0,2,male,50,married,none,other inactive,2115.54990625,10577.74953125,2115.54990625,10577.74953125,"2,000-3,000 DT",1,2,2223.527,1346.526125,poor,not extremely poor,0.23404316630605612,0.0,0.09931223969644819,0.2529649191153272,0.02974167597192061,0.34620785625165434,0.003686984624618257,0.03404315803397524,0.0,0.0,0.0,0.0
12197,2021,Centre West,rural,173.5620574951172,173.5620574951172,1,1-2 persons,0,0,1,1,female,87,divorced,none,other inactive,6473.161125,6473.161125,6473.161125,6473.161125,"above 5,000 DT",4,8,2223.527,1346.526125,not poor,not extremely poor,0.4095371563920402,0.0,0.015448402730744631,0.31002026463538707,0.07134072381057871,0.174103498775492,0.0,0.019279606607969298,0.00027034704778803107,0.0,0.0,0.0
12198,2021,Centre West,rural,173.5620574951172,867.810302734375,5,5-6 persons,3,2,0,1,male,39,married,secondary,unemployed,2587.1915625,12935.9578125,2296.9915625,11484.957812499999,"2,000-3,000 DT",1,2,2223.527,1346.526125,not poor,not extremely poor,0.2544110040866514,0.025425253108916496,0.17880392350539331,0.17271297519505271,0.0984465181946037,0.24804502782177063,0.0,0.013829667926984375,0.0018939455797155798,0.0,0.006431684580911683,0.0
12199,2021,Centre West,rural,173.5620574951172,694.2482299804688,4,3-4 persons,1,2,1,3,male,63,married,primary,other inactive,2285.98778125,9143.951125,2233.48778125,8933.951125,"2,000-3,000 DT",1,2,2223.527,1346.526125,not poor,not extremely poor,0.39586825766197437,0.0,0.13582749765627167,0.3027959234635563,0.022703533424671494,0.10220964517677254,0.006561714862621819,0.03326789435349262,0.0007655334006392122,0.0,0.0,0.0
12200,2021,Centre West,rural,173.5620574951172,694.2482299804688,4,3-4 persons,2,2,0,2,male,38,married,primary,other inactive,881.86528125,3527.461125,881.86528125,3527.461125,"750-1,000 DT",1,1,2223.527,1346.526125,poor,extremely poor,0.3953835210586481,0.09803084647743637,0.029482961346597402,0.34948964178875247,0.041432065392357796,0.036286721657350654,0.029482961346597402,0.018426850841623377,0.0019844300906363636,0.0,0.0,0.0
12201,2021,Centre West,rural,173.5620574951172,694.2482299804688,4,3-4 persons,2,2,0,2,male,33,married,primary,unemployed,2529.2976875,10117.19075,2529.2976875,10117.19075,"2,000-3,000 DT",1,2,2223.527,1346.526125,not poor,not extremely poor,0.33011535341468184,0.0,0.12730806721223478,0.32518421677479986,0.09563919707652048,0.10615595045492249,0.005139766688692708,0.009765556708516147,0.0006918916696317108,0.0,0.0,0.0
12202,2021,Centre West,rural,173.5620574951172,694.2482299804688,4,3-4 persons,2,2,0,2,male,30,married,secondary,unemployed,2567.52503125,10270.100125,2567.52503125,10270.100125,"2,000-3,000 DT",1,2,2223.527,1346.526125,not poor,not extremely poor,0.4861393695516673,0.0,0.060661531281809185,0.24712515886986056,0.03887011763675478,0.11196580228082245,0.020252967105323132,0.033797138857007976,0.0006815902391214515,0.0,0.0005063241776330783,0.0
12203,2021,Centre West,rural,173.5620574951172,867.810302734375,5,5-6 persons,3,2,0,3,male,33,married,primary,agricultural workers,2569.1069375,12845.534687500001,2404.2069375,12021.0346875,"2,000-3,000 DT",1,2,2223.527,1346.526125,not poor,not extremely poor,0.31371212398896015,0.12994398664012413,0.032696186429937775,0.14712776178136588,0.06076041311563437,0.26072873235987526,0.0,0.02762827753329742,7.784806292842329e-05,0.0,0.027324670087876573,0.0
12204,2021,Centre West,rural,173.5620574951172,520.6861572265625,3,3-4 persons,1,2,0,1,male,32,married,secondary,other employees,2231.595439544678,6694.786318634034,2231.595439544678,6694.786318634034,"2,000-3,000 DT",1,2,2223.527,1346.526125,not poor,not extremely poor,0.5351104426141167,0.05437066842846055,0.03525131249757332,0.27802025865669217,0.039149868667855796,0.009933102885968754,0.0,0.047380153916229906,0.0007841923331027964,0.0,0.0,0.0
12205,2021,Centre West,rural,173.5620574951172,867.810302734375,5,5-6 persons,3,2,0,4,male,31,married,secondary,other employees,1915.4103125,9577.051562499999,1870.4103125,9352.051562499999,"1,500-2,000 DT",1,1,2223.527,1346.526125,poor,not extremely poor,0.48154694999882075,0.09162527616634833,0.04489899572823906,0.21879402002283765,0.029894377853476383,0.09635533315818373,0.0,0.03597140471715897,0.0009136423549350973,0.0,0.0,0.0
12206,2021,Centre West,rural,173.5620574951172,347.1241149902344,2,1-2 persons,0,2,0,1,male,50,married,primary,other inactive,2653.84928125,5307.6985625,2653.84928125,5307.6985625,"2,000-3,000 DT",1,2,2223.527,1346.526125,not poor,not extremely poor,0.4147371924156818,0.1861447081754843,0.007536223003056045,0.22700960657654154,0.04657385815888635,0.07423179658010204,0.004898544951986429,0.038208650625494146,0.0006594195127674039,0.0,0.0,0.0
12207,2021,Centre West,rural,173.5620574951172,347.1241149902344,2,1-2 persons,0,0,2,1,male,65,married,primary,other inactive,4246.458125,8492.91625,4246.458125,8492.91625,"3,000-4,500 DT",3,5,2223.527,1346.526125,not poor,not extremely poor,0.373016745182958,0.16531423934244732,0.08183290337820576,0.17639598194262793,0.040657412282725826,0.1424716735073798,0.0,0.019898936217146435,0.00041210814650894983,0.0,0.0,0.0
12208,2021,Centre West,rural,173.5620574951172,867.810302734375,5,5-6 persons,0,5,0,2,male,55,married,none,other inactive,2226.9255625,11134.6278125,2226.9255625,11134.6278125,"2,000-3,000 DT",1,2,2223.527,1346.526125,not poor,not extremely poor,0.31121740913161644,0.0,0.08352322330667947,0.14897110053813878,0.042749520746214444,0.4035159594805493,0.0,0.009573737209131216,0.00044904958767031977,0.0,0.0,0.0
12209,2021,Centre West,rural,173.5620574951172,1388.4964599609375,8,7-8 persons,4,3,1,4,male,47,married,primary,unemployed,1530.48596875,12243.88775,1530.48596875,12243.88775,"1,500-2,000 DT",1,1,2223.527,1346.526125,poor,not extremely poor,0.12596489215608822,0.08600209520868891,0.0,0.22404956709930635,0.020173330974877647,0.535205821369932,0.0,0.007379192119757875,0.001225101071348845,0.0,0.0,0.0
12210,2021,Centre West,rural,173.5620574951172,1041.372314453125,6,5-6 persons,2,4,0,1,male,52,married,secondary,other inactive,1258.6042172317505,7551.625303390503,1258.6042172317505,7551.625303390503,"1,000-1,500 DT",1,1,2223.527,1346.526125,poor,extremely poor,0.15293661327294567,0.5298726875890666,0.0,0.18207409075554554,0.017744524450675994,0.104083553867398,0.0,0.011964311821780418,0.0013242182425877607,0.0,0.0,0.0
12211,2021,Centre West,rural,173.5620574951172,1041.372314453125,6,5-6 persons,2,3,1,3,male,65,married,none,other inactive,1381.7000028076172,8290.200016845703,1381.7000028076172,8290.200016845703,"1,000-1,500 DT",1,1,2223.527,1346.526125,poor,not extremely poor,0.25165255266891723,0.3716436260145879,0.076717087356468,0.19562254531094492,0.046259438681140685,0.005403970933285796,0.0,0.05143422334716659,0.0012665556874888585,0.0,0.0,0.0
12212,2021,Centre West,rural,173.5620574951172,867.810302734375,5,5-6 persons,2,3,0,2,male,46,married,primary,agricultural workers,1690.9475625,8454.7378125,1690.9475625,8454.7378125,"1,500-2,000 DT",1,1,2223.527,1346.526125,poor,not extremely poor,0.23978271827532438,0.16836713829473895,0.1399215487198287,0.3380043041547918,0.013791084176442965,0.005771911730792596,0.009225596618889805,0.08395292923189722,0.0011827687972935648,0.0,0.0,0.0
12213,2021,Centre West,rural,173.5620574951172,520.6861572265625,3,3-4 persons,1,2,0,1,male,29,married,secondary,agricultural workers,3242.600256072998,9727.800768218995,3242.600256072998,9727.800768218995,"3,000-4,500 DT",2,4,2223.527,1346.526125,not poor,not extremely poor,0.2549188725930679,0.17907439150621993,0.18760663863309493,0.2033810931006168,0.01684861812162425,0.09827503919629521,0.006681880280082833,0.05218548498744693,0.001027981581551205,0.0,0.0,0.0
12214,2021,Centre West,rural,173.5620574951172,347.1241149902344,2,1-2 persons,0,0,2,1,male,66,married,primary,retired,2987.699875,5975.39975,2587.699875,5175.39975,"2,000-3,000 DT",2,3,2223.527,1346.526125,not poor,not extremely poor,0.41619809184943973,0.0,0.09773404597602398,0.2757890457894779,0.006526759919631738,0.030123507321377252,0.15128694788069463,0.014141313159202099,0.0016735281845209585,0.0,0.006526759919631738,0.0
12215,2021,Centre West,rural,173.5620574951172,347.1241149902344,2,1-2 persons,0,1,1,2,female,71,widowed,none,other inactive,2531.7005625,5063.401125,2531.7005625,5063.401125,"2,000-3,000 DT",1,2,2223.527,1346.526125,not poor,not extremely poor,0.37797716450916186,0.0,0.14239440688199478,0.30745166866470613,0.028656627515363995,0.08579213640712695,0.015404665376970309,0.041335852094870326,0.000987478549805789,0.0,0.0,0.0
12216,2021,Centre West,rural,173.5620574951172,867.810302734375,5,5-6 persons,0,5,0,3,male,50,married,none,unemployed,4344.234921875,21721.174609374997,2716.514921875,13582.574609374999,"3,000-4,500 DT",3,5,2223.527,1346.526125,not poor,not extremely poor,0.2962777152638135,0.0,0.19846992937647426,0.14426128908034752,0.030500192115962464,0.001150950645885376,0.01754048784329313,0.06653185303605005,0.009552890360848621,0.0,0.0,0.23571469227732503
12217,2021,Centre West,rural,173.5620574951172,1214.9344482421875,7,7-8 persons,3,3,1,3,male,41,married,none,farm operators,3840.728248535156,26885.097739746092,3840.728248535156,26885.097739746092,"3,000-4,500 DT",3,5,2223.527,1346.526125,not poor,not extremely poor,0.36581231899272004,0.058508248968016825,0.10954023726052736,0.18870297212931386,0.03812520991240766,0.14762825184619122,0.05356127051108978,0.03737758384485703,0.0007439065348762469,0.0,0.0,0.0
12218,2021,Centre West,rural,173.5620574951172,347.1241149902344,2,1-2 persons,0,1,1,1,female,61,widowed,primary,other inactive,2968.9505625,5937.901125,2968.9505625,5937.901125,"2,000-3,000 DT",2,3,2223.527,1346.526125,not poor,not extremely poor,0.23952066059368746,0.0,0.0006736387009138688,0.35762655529229614,0.02915171478204767,0.0,0.2530860599333405,0.057798200538409936,0.0008420483761423359,0.0,0.061301121783162056,0.0
12219,2021,Centre West,rural,173.5620574951172,867.810302734375,5,5-6 persons,2,3,0,2,male,50,single,primary,agricultural workers,1622.394921875,8111.974609375,1622.394921875,8111.974609375,"1,500-2,000 DT",1,1,2223.527,1346.526125,poor,not extremely poor,0.21645161312815211,0.0,0.15433973268584816,0.552655160577444,0.0004930981874947225,0.006163727343684032,0.012574003781115424,0.05608991882752469,0.0012327454687368062,0.0,0.0,0.0
12220,2021,Centre West,rural,173.5620574951172,1214.9344482421875,7,7-8 persons,5,2,0,6,male,45,married,primary,agricultural workers,1173.74909324646,8216.24365272522,1153.3205219268798,8073.243653488158,"1,000-1,500 DT",1,1,2223.527,1346.526125,poor,extremely poor,0.454283015374715,0.0,0.03407883303547762,0.2680901199982272,0.0033226862209590675,0.1974138113698025,0.031644630675800645,0.009888947086187701,0.0012779562388304105,0.0,0.0,0.0
12221,2021,Centre West,rural,173.5620574951172,867.810302734375,5,5-6 persons,3,2,0,2,male,34,married,none,agricultural workers,1940.210828125,9701.054140625,1919.010828125,9595.054140625,"1,500-2,000 DT",1,1,2223.527,1346.526125,poor,not extremely poor,0.41115377110128687,0.0,0.05164387209169694,0.3080674644337057,0.07332192858048708,0.1347585508692124,0.0053602422131102615,0.01507568122437261,0.0006184894861281071,0.0,0.0,0.0
12222,2021,Centre West,rural,173.5620574951172,867.810302734375,5,5-6 persons,0,3,2,1,male,79,married,none,other inactive,5079.815435546875,25399.077177734376,5079.815435546875,25399.077177734376,"above 5,000 DT",4,7,2223.527,1346.526125,not poor,not extremely poor,0.16959513781646576,0.07779810201722931,0.024252849616707112,0.0881011224287272,0.007916823053453679,0.548551425088791,0.04954510707413025,0.02268783212926538,0.00039371509118031026,0.0,0.011157885684049993,0.0
