wave,product_ar,region,expenditure_pc_millimes
2010,النقل,North West,114903.0
2010,النقل,South East,224161.0
2010,النقل,South West,152035.0
2010,النقل الخاص,Centre East,235246.0
2010,النقل الخاص,Centre West,49215.0
2010,النقل الخاص,Grand Tunis,199038.0
2010,النقل الخاص,National,141917.0
2010,النقل الخاص,North East,78057.0
2010,النقل الخاص,North West,40793.0
2010,النقل الخاص,South East,146521.0
2010,النقل الخاص,South West,95573.0
2010,النقل العمومي,Centre East,112573.0
2010,النقل العمومي,Centre West,72113.0
2010,النقل العمومي,Grand Tunis,96946.0
2010,النقل العمومي,National,91526.0
2010,النقل العمومي,North East,103424.0
2010,النقل العمومي,North West,74036.0
2010,النقل العمومي,South East,77640.0
2010,النقل العمومي,South West,56462.0
2010,الياغورت,Centre East,23850.0
2010,الياغورت,Centre West,14978.0
2010,الياغورت,Grand Tunis,31844.0
2010,الياغورت,National,22687.0
2010,الياغورت,North East,17613.0
2010,الياغورت,North West,13539.0
2010,الياغورت,South East,27929.0
2010,الياغورت,South West,21072.0
2010,ايجار,Centre East,1902.0
2010,ايجار,Centre West,1071.0
2010,ايجار,Grand Tunis,6093.0
2010,ايجار,National,2259.0
2010,ايجار,North East,292.0
2010,ايجار,North West,766.0
2010,ايجار,South East,939.0
2010,ايجار,South West,797.0
2010,باذنجان,Centre East,161.0
2010,باذنجان,Centre West,8.0
2010,باذنجان,Grand Tunis,305.0
2010,باذنجان,National,158.0
2010,باذنجان,North East,140.0
2010,باذنجان,North West,4.0
2010,باذنجان,South East,41.0
2010,باذنجان,South West,440.0
2010,بالكار,Centre East,288.0
2010,بالكار,Centre West,753.0
2010,بالكار,Grand Tunis,715.0
2010,بالكار,National,680.0
2010,بالكار,North East,113.0
2010,بالكار,North West,38.0
2010,بالكار,South East,1537.0
2010,بالكار,South West,3317.0
2010,بترول أزرق,Centre East,27.0
2010,بترول أزرق,Centre West,79.0
2010,بترول أزرق,Grand Tunis,216.0
2010,بترول أزرق,National,127.0
2010,بترول أزرق,North East,3.0
2010,بترول أزرق,North West,258.0
2010,بترول أزرق,South East,104.0
2010,بترول أزرق,South West,372.0
2010,برتقال,Centre East,7293.0
2010,برتقال,Centre West,7247.0
2010,برتقال,Grand Tunis,8599.0
2010,برتقال,National,6873.0
2010,برتقال,North East,6228.0
2010,برتقال,North West,5009.0
2010,برتقال,South East,4997.0
2010,برتقال,South West,5573.0
2010,بروكلو,Centre East,360.0
2010,بروكلو,Centre West,227.0
2010,بروكلو,Grand Tunis,853.0
2010,بروكلو,National,474.0
2010,بروكلو,North East,349.0
2010,بروكلو,North West,460.0
2010,بروكلو,South East,323.0
2010,بروكلو,South West,551.0
2010,بسباس,Centre East,770.0
2010,بسباس,Centre West,943.0
2010,بسباس,Grand Tunis,2080.0
2010,بسباس,National,1133.0
2010,بسباس,North East,1044.0
2010,بسباس,North West,1020.0
2010,بسباس,South East,477.0
2010,بسباس,South West,704.0
2010,بسكويت,Centre East,11006.0
2010,بسكويت,Centre West,7018.0
2010,بسكويت,Grand Tunis,12899.0
2010,بسكويت,National,9784.0
2010,بسكويت,North East,7416.0
2010,بسكويت,North West,5581.0
2010,بسكويت,South East,11119.0
2010,بسكويت,South West,10691.0
2010,بسيسة,Centre East,649.0
2010,بسيسة,Centre West,366.0
2010,بسيسة,Grand Tunis,639.0
2010,بسيسة,National,618.0
2010,بسيسة,North East,275.0
2010,بسيسة,North West,182.0
2010,بسيسة,South East,2182.0
2010,بسيسة,South West,199.0
2010,بصل أخضر,Centre East,4657.0
2010,بصل أخضر,Centre West,3844.0
2010,بصل أخضر,Grand Tunis,4742.0
2010,بصل أخضر,National,4210.0
2010,بصل أخضر,North East,3671.0
2010,بصل أخضر,North West,3352.0
2010,بصل أخضر,South East,3983.0
2010,بصل أخضر,South West,4479.0
2010,بصل شائح,Centre East,4126.0
2010,بصل شائح,Centre West,2300.0
2010,بصل شائح,Grand Tunis,3910.0
2010,بصل شائح,National,3697.0
2010,بصل شائح,North East,4047.0
2010,بصل شائح,North West,3181.0
2010,بصل شائح,South East,4544.0
2010,بصل شائح,South West,3158.0
2010,بطاطا,Centre East,15540.0
2010,بطاطا,Centre West,13047.0
2010,بطاطا,Grand Tunis,17565.0
2010,بطاطا,National,15804.0
2010,بطاطا,North East,16600.0
2010,بطاطا,North West,14189.0
2010,بطاطا,South East,14025.0
2010,بطاطا,South West,20376.0
2010,بطاقات تمويل الهاتف الجوال,Centre East,42722.0
2010,بطاقات تمويل الهاتف الجوال,Centre West,19608.0
2010,بطاقات تمويل الهاتف الجوال,Grand Tunis,56754.0
2010,بطاقات تمويل الهاتف الجوال,National,37490.0
2010,بطاقات تمويل الهاتف الجوال,North East,41244.0
2010,بطاقات تمويل الهاتف الجوال,North West,12884.0
2010,بطاقات تمويل الهاتف الجوال,South East,32853.0
2010,بطاقات تمويل الهاتف الجوال,South West,27069.0
2010,بطاقات تمويل الهاتف القار,Centre East,933.0
2010,بطاقات تمويل الهاتف القار,Centre West,81.0
2010,بطاقات تمويل الهاتف القار,Grand Tunis,1718.0
2010,بطاقات تمويل الهاتف القار,National,781.0
2010,بطاقات تمويل الهاتف القار,North East,123.0
2010,بطاقات تمويل الهاتف القار,North West,519.0
2010,بطاقات تمويل الهاتف القار,South East,420.0
2010,بطاقات تمويل الهاتف القار,South West,688.0
2010,بطيخ,Centre East,5061.0
2010,بطيخ,Centre West,2825.0
2010,بطيخ,Grand Tunis,4702.0
2010,بطيخ,National,4107.0
2010,بطيخ,North East,2903.0
2010,بطيخ,North West,4106.0
2010,بطيخ,South East,3614.0
2010,بطيخ,South West,4506.0
2010,بقول و توابل,Centre East,21983.0
2010,بقول و توابل,Centre West,19645.0
2010,بقول و توابل,Grand Tunis,30183.0
2010,بقول و توابل,National,24281.0
2010,بقول و توابل,North East,21710.0
2010,بقول و توابل,North West,22804.0
2010,بقول و توابل,South East,25643.0
2010,بقول و توابل,South West,27609.0
2010,بنزين للسيارات,Centre East,46246.0
2010,بنزين للسيارات,Centre West,13345.0
2010,بنزين للسيارات,Grand Tunis,73589.0
2010,بنزين للسيارات,National,38020.0
2010,بنزين للسيارات,North East,22319.0
2010,بنزين للسيارات,North West,8040.0
2010,بنزين للسيارات,South East,36534.0
2010,بنزين للسيارات,South West,18049.0
2010,بنك,Centre East,4088.0
2010,بنك,Centre West,2015.0
2010,بنك,Grand Tunis,376.0
2010,بنك,National,1764.0
2010,بنك,North East,2.0
2010,بنك,North West,1751.0
2010,بنك,South East,1845.0
2010,بنك,South West,1514.0
2010,بوصاع,Centre East,133.0
2010,بوصاع,Centre West,17.0
2010,بوصاع,Grand Tunis,165.0
2010,بوصاع,National,177.0
2010,بوصاع,North East,473.0
2010,بوصاع,North West,339.0
2010,بوصاع,South East,9.0
2010,بوصاع,South West,0.0
2010,بوفريوة ،فستق,Centre East,1295.0
2010,بوفريوة ،فستق,Centre West,488.0
2010,بوفريوة ،فستق,Grand Tunis,1597.0
2010,بوفريوة ،فستق,National,1044.0
2010,بوفريوة ،فستق,North East,1123.0
2010,بوفريوة ،فستق,North West,663.0
2010,بوفريوة ،فستق,South East,358.0
2010,بوفريوة ،فستق,South West,723.0
2010,بيت نوم,Centre East,7792.0
2010,بيت نوم,Centre West,2377.0
2010,بيت نوم,Grand Tunis,5359.0
2010,بيت نوم,National,4861.0
2010,بيت نوم,North East,3842.0
2010,بيت نوم,North West,2155.0
2010,بيت نوم,South East,4778.0
2010,بيت نوم,South West,4710.0
2010,بيزا محمولة,Centre East,1018.0
2010,بيزا محمولة,Centre West,67.0
2010,بيزا محمولة,Grand Tunis,25.0
2010,بيزا محمولة,National,313.0
2010,بيزا محمولة,North East,35.0
2010,بيزا محمولة,North West,133.0
2010,بيزا محمولة,South East,341.0
2010,بيزا محمولة,South West,162.0
2010,بيض,Centre East,19158.0
2010,بيض,Centre West,9366.0
2010,بيض,Grand Tunis,17777.0
2010,بيض,National,16264.0
2010,بيض,North East,17052.0
2010,بيض,North West,14010.0
2010,بيض,South East,14486.0
2010,بيض,South West,19864.0
2010,تأمين الدراجة النارية,Centre East,2399.0
2010,تأمين الدراجة النارية,Centre West,605.0
2010,تأمين الدراجة النارية,Grand Tunis,316.0
2010,تأمين الدراجة النارية,National,1493.0
2010,تأمين الدراجة النارية,North East,1997.0
2010,تأمين الدراجة النارية,North West,331.0
2010,تأمين الدراجة النارية,South East,2969.0
2010,تأمين الدراجة النارية,South West,3418.0
2010,تأمين السيارة,Centre East,4113.0
2010,تأمين السيارة,Centre West,955.0
2010,تأمين السيارة,Grand Tunis,5788.0
2010,تأمين السيارة,National,2935.0
2010,تأمين السيارة,North East,1230.0
2010,تأمين السيارة,North West,1406.0
2010,تأمين السيارة,South East,1278.0
2010,تأمين السيارة,South West,991.0
2010,تابل,Centre East,527.0
2010,تابل,Centre West,335.0
2010,تابل,Grand Tunis,726.0
2010,تابل,National,677.0
2010,تابل,North East,953.0
2010,تابل,North West,932.0
2010,تابل,South East,800.0
2010,تابل,South West,494.0
2010,تابل و كروية,Centre East,560.0
2010,تابل و كروية,Centre West,2469.0
2010,تابل و كروية,Grand Tunis,2194.0
2010,تابل و كروية,National,1556.0
2010,تابل و كروية,North East,640.0
2010,تابل و كروية,North West,1783.0
2010,تابل و كروية,South East,2301.0
2010,تابل و كروية,South West,1498.0
2010,تاكسي,Centre East,7964.0
2010,تاكسي,Centre West,2128.0
2010,تاكسي,Grand Tunis,10964.0
2010,تاكسي,National,7363.0
2010,تاكسي,North East,3804.0
2010,تاكسي,North West,3493.0
2010,تاكسي,South East,16025.0
2010,تاكسي,South West,5051.0
2010,تبغ,Centre East,88156.0
2010,تبغ,Centre West,52577.0
2010,تبغ,Grand Tunis,90642.0
2010,تبغ,National,70246.0
2010,تبغ,North East,64296.0
2010,تبغ,North West,53238.0
2010,تبغ,South East,39903.0
2010,تبغ,South West,52275.0
2010,تجهيزات التكييف,Centre East,5993.0
2010,تجهيزات التكييف,Centre West,2144.0
2010,تجهيزات التكييف,Grand Tunis,8150.0
2010,تجهيزات التكييف,National,5422.0
2010,تجهيزات التكييف,North East,2094.0
2010,تجهيزات التكييف,North West,4270.0
2010,تجهيزات التكييف,South East,7045.0
2010,تجهيزات التكييف,South West,7517.0
2010,تجهيزات المطبخ,Centre East,1626.0
2010,تجهيزات المطبخ,Centre West,975.0
2010,تجهيزات المطبخ,Grand Tunis,2040.0
2010,تجهيزات المطبخ,National,1857.0
2010,تجهيزات المطبخ,North East,2616.0
2010,تجهيزات المطبخ,North West,1653.0
2010,تجهيزات المطبخ,South East,2304.0
2010,تجهيزات المطبخ,South West,1963.0
2010,تجهيزات كهربائية,Centre East,17237.0
2010,تجهيزات كهربائية,Centre West,7224.0
2010,تجهيزات كهربائية,Grand Tunis,17992.0
