governorate,year,indicator,breakdown,value,unit,n_editions,agreement,source_title
Sousse,2015,population_female,45-49,21.0,thousands,1,single source,estimation de la population par
Sousse,2015,population_female,50-54,18.5,thousands,1,single source,estimation de la population par
Sousse,2015,population_female,55-59,16.8,thousands,1,single source,estimation de la population par
Sousse,2015,population_female,60-64,12.3,thousands,1,single source,estimation de la population par
Sousse,2015,population_female,65-69,7.4,thousands,1,single source,estimation de la population par
Sousse,2015,population_female,70-74,5.9,thousands,1,single source,estimation de la population par
Sousse,2015,population_female,75-79,4.4,thousands,1,single source,estimation de la population par
Sousse,2015,population_female,80+,5.6,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,00-04,32.3,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,05-09,27.1,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,10-14,24.6,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,15-19,24.2,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,20-24,29.6,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,25-29,32.6,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,30-34,31.4,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,35-39,28.9,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,40-44,23.9,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,45-49,21.1,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,50-54,19.1,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,55-59,18.1,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,60-64,13.4,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,65-69,8.7,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,70-74,5.9,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,75-79,4.6,thousands,1,single source,estimation de la population par
Sousse,2016,population_female,80+,5.8,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,00-04,33.6,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,05-09,27.9,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,10-14,25.0,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,15-19,24.0,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,20-24,28.8,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,25-29,32.6,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,30-34,31.1,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,35-39,30.4,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,40-44,24.5,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,45-49,21.4,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,50-54,19.4,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,55-59,18.9,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,60-64,14.0,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,65-69,9.5,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,70-74,6.0,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,75-79,4.8,thousands,1,single source,estimation de la population par
Sousse,2017,population_female,80+,5.9,thousands,1,single source,estimation de la population par
Sousse,2018,population_female,00-04,34.5,thousands,1,single source,estimation de la population par
Sousse,2018,population_female,05-09,28.7,thousands,1,single source,estimation de la population par
Sousse,2018,population_female,10-14,25.5,thousands,1,single source,estimation de la population par
Sousse,2018,population_female,15-19,23.9,thousands,1,single source,estimation de la population par
Sousse,2018,population_female,20-24,28.0,thousands,1,single source,estimation de la population par
Sousse,2018,population_female,25-29,32.5,thousands,1,single source,estimation de la population par
Sousse,2018,population_female,30-34,30.7,thousands,1,single source,estimation de la population par
Sousse,2018,population_female,35-39,31.5,thousands,1,single source,estimation de la population par
Sousse,2018,population_female,40-44,25.3,thousands,1,single source,estimation de la population par
Sousse,2019,population_female,00-04,35.2,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2019,population_female,05-09,29.6,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2019,population_female,10-14,26.1,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2019,population_female,15-19,23.9,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2019,population_female,20-24,27.3,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2019,population_female,25-29,32.1,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2019,population_female,30-34,30.3,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2019,population_female,35-39,32.2,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2019,population_female,40-44,26.2,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2019,population_female,45-49,22.0,thousands,1,single source,estimation de la population par groupe d age genre et 3
Sousse,2019,population_female,50-54,19.8,thousands,1,single source,estimation de la population par groupe d age genre et 3
Sousse,2019,population_female,55-59,20.2,thousands,1,single source,estimation de la population par groupe d age genre et 3
Sousse,2019,population_female,60-64,15.1,thousands,1,single source,estimation de la population par groupe d age genre et 3
Sousse,2019,population_female,65-69,11.1,thousands,1,single source,estimation de la population par groupe d age genre et 3
Sousse,2019,population_female,70-74,6.4,thousands,1,single source,estimation de la population par groupe d age genre et 3
Sousse,2019,population_female,75-79,5.1,thousands,1,single source,estimation de la population par groupe d age genre et 3
Sousse,2019,population_female,80+,6.2,thousands,1,single source,estimation de la population par groupe d age genre et 3
Sousse,2020,population_female,00-04,32.4,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2020,population_female,05-09,33.2,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2020,population_female,10-14,27.9,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2020,population_female,15-19,24.4,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2020,population_female,20-24,26.8,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2020,population_female,25-29,30.2,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2020,population_female,30-34,30.3,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2020,population_female,35-39,30.1,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
Sousse,2020,population_female,40-44,26.8,thousands,1,single source,estimation de la population par groupe d age genre et gouvernorat 3.1
