series,group,base_year,year,month,t,running,treated,value,log_value
industrial_prices,Industries chimiques,2010,2022,3,2022.166667,134,True,206.9,5.332236
industrial_prices,Industries diverses,2000,1998,1,1998.0,-156,False,151.8,5.022564
industrial_prices,Industries diverses,2000,1998,2,1998.083333,-155,False,151.8,5.022564
industrial_prices,Industries diverses,2000,1998,3,1998.166667,-154,False,151.8,5.022564
industrial_prices,Industries diverses,2000,1998,4,1998.25,-153,False,159.1,5.069533
industrial_prices,Industries diverses,2000,1998,5,1998.333333,-152,False,159.1,5.069533
industrial_prices,Industries diverses,2000,1998,6,1998.416667,-151,False,159.1,5.069533
industrial_prices,Industries diverses,2000,1998,7,1998.5,-150,False,159.3,5.070789
industrial_prices,Industries diverses,2000,1998,8,1998.583333,-149,False,159.3,5.070789
industrial_prices,Industries diverses,2000,1998,9,1998.666667,-148,False,159.3,5.070789
industrial_prices,Industries diverses,2000,1998,10,1998.75,-147,False,159.0,5.068904
industrial_prices,Industries diverses,2000,1998,11,1998.833333,-146,False,159.0,5.068904
industrial_prices,Industries diverses,2000,1998,12,1998.916667,-145,False,159.0,5.068904
industrial_prices,Industries diverses,2000,1999,1,1999.0,-144,False,159.4,5.071417
industrial_prices,Industries diverses,2000,1999,2,1999.083333,-143,False,159.4,5.071417
industrial_prices,Industries diverses,2000,1999,3,1999.166667,-142,False,159.4,5.071417
industrial_prices,Industries diverses,2000,1999,4,1999.25,-141,False,159.4,5.071417
industrial_prices,Industries diverses,2000,1999,5,1999.333333,-140,False,159.4,5.071417
industrial_prices,Industries diverses,2000,1999,6,1999.416667,-139,False,159.3,5.070789
industrial_prices,Industries diverses,2000,1999,7,1999.5,-138,False,159.3,5.070789
industrial_prices,Industries diverses,2000,1999,8,1999.583333,-137,False,159.3,5.070789
industrial_prices,Industries diverses,2000,1999,9,1999.666667,-136,False,159.1,5.069533
industrial_prices,Industries diverses,2000,1999,10,1999.75,-135,False,159.1,5.069533
industrial_prices,Industries diverses,2000,1999,11,1999.833333,-134,False,159.1,5.069533
industrial_prices,Industries diverses,2000,1999,12,1999.916667,-133,False,159.1,5.069533
industrial_prices,Industries diverses,2000,2000,1,2000.0,-132,False,159.1,5.069533
industrial_prices,Industries diverses,2000,2000,2,2000.083333,-131,False,159.1,5.069533
industrial_prices,Industries diverses,2000,2000,3,2000.166667,-130,False,159.1,5.069533
industrial_prices,Industries diverses,2000,2000,4,2000.25,-129,False,159.2,5.070161
industrial_prices,Industries diverses,2000,2000,5,2000.333333,-128,False,159.4,5.071417
industrial_prices,Industries diverses,2000,2000,6,2000.416667,-127,False,159.4,5.071417
industrial_prices,Industries diverses,2000,2000,7,2000.5,-126,False,160.0,5.075174
industrial_prices,Industries diverses,2000,2000,8,2000.583333,-125,False,160.3,5.077047
industrial_prices,Industries diverses,2000,2000,9,2000.666667,-124,False,159.4,5.071417
industrial_prices,Industries diverses,2000,2000,10,2000.75,-123,False,160.9,5.080783
industrial_prices,Industries diverses,2000,2000,11,2000.833333,-122,False,160.9,5.080783
industrial_prices,Industries diverses,2000,2000,12,2000.916667,-121,False,161.1,5.082025
industrial_prices,Industries diverses,2000,2005,1,2005.0,-72,False,106.3,4.666265
industrial_prices,Industries diverses,2000,2005,2,2005.083333,-71,False,106.6,4.669084
industrial_prices,Industries diverses,2000,2005,3,2005.166667,-70,False,106.6,4.669084
industrial_prices,Industries diverses,2000,2005,4,2005.25,-69,False,106.6,4.669084
industrial_prices,Industries diverses,2000,2005,5,2005.333333,-68,False,106.6,4.669084
industrial_prices,Industries diverses,2000,2005,6,2005.416667,-67,False,106.6,4.669084
industrial_prices,Industries diverses,2000,2005,7,2005.5,-66,False,106.6,4.669084
industrial_prices,Industries diverses,2000,2005,8,2005.583333,-65,False,106.6,4.669084
industrial_prices,Industries diverses,2000,2005,9,2005.666667,-64,False,106.9,4.671894
industrial_prices,Industries diverses,2000,2005,10,2005.75,-63,False,106.9,4.671894
industrial_prices,Industries diverses,2000,2005,11,2005.833333,-62,False,107.0,4.672829
industrial_prices,Industries diverses,2000,2005,12,2005.916667,-61,False,107.1,4.673763
industrial_prices,Industries diverses,2000,2006,1,2006.0,-60,False,107.4,4.67656
industrial_prices,Industries diverses,2000,2006,2,2006.083333,-59,False,107.4,4.67656
industrial_prices,Industries diverses,2000,2006,3,2006.166667,-58,False,108.4,4.685828
industrial_prices,Industries diverses,2000,2006,4,2006.25,-57,False,108.4,4.685828
industrial_prices,Industries diverses,2000,2006,5,2006.333333,-56,False,108.6,4.687671
industrial_prices,Industries diverses,2000,2006,6,2006.416667,-55,False,108.6,4.687671
industrial_prices,Industries diverses,2000,2006,7,2006.5,-54,False,108.7,4.688592
industrial_prices,Industries diverses,2000,2006,8,2006.583333,-53,False,108.7,4.688592
industrial_prices,Industries diverses,2000,2006,9,2006.666667,-52,False,109.7,4.697749
industrial_prices,Industries diverses,2000,2006,10,2006.75,-51,False,109.7,4.697749
industrial_prices,Industries diverses,2000,2006,11,2006.833333,-50,False,109.9,4.699571
industrial_prices,Industries diverses,2000,2006,12,2006.916667,-49,False,110.2,4.702297
industrial_prices,Industries diverses,2000,2007,1,2007.0,-48,False,110.4,4.70411
industrial_prices,Industries diverses,2000,2007,2,2007.083333,-47,False,110.5,4.705016
industrial_prices,Industries diverses,2000,2007,3,2007.166667,-46,False,110.7,4.706824
industrial_prices,Industries diverses,2000,2007,4,2007.25,-45,False,110.7,4.706824
industrial_prices,Industries diverses,2000,2007,5,2007.333333,-44,False,110.7,4.706824
industrial_prices,Industries diverses,2000,2007,6,2007.416667,-43,False,110.7,4.706824
industrial_prices,Industries diverses,2000,2007,7,2007.5,-42,False,111.0,4.70953
industrial_prices,Industries diverses,2000,2007,8,2007.583333,-41,False,111.0,4.70953
industrial_prices,Industries diverses,2000,2007,9,2007.666667,-40,False,111.4,4.713127
industrial_prices,Industries diverses,2000,2007,10,2007.75,-39,False,111.4,4.713127
industrial_prices,Industries diverses,2000,2007,11,2007.833333,-38,False,111.4,4.713127
industrial_prices,Industries diverses,2000,2007,12,2007.916667,-37,False,111.7,4.715817
industrial_prices,Industries diverses,2000,2008,1,2008.0,-36,False,110.9,4.708629
industrial_prices,Industries diverses,2000,2008,2,2008.083333,-35,False,110.9,4.708629
industrial_prices,Industries diverses,2000,2008,3,2008.166667,-34,False,110.9,4.708629
industrial_prices,Industries diverses,2000,2008,4,2008.25,-33,False,111.1,4.710431
industrial_prices,Industries diverses,2000,2008,5,2008.333333,-32,False,111.5,4.714025
industrial_prices,Industries diverses,2000,2008,6,2008.416667,-31,False,111.5,4.714025
industrial_prices,Industries diverses,2000,2008,7,2008.5,-30,False,112.8,4.725616
industrial_prices,Industries diverses,2000,2008,8,2008.583333,-29,False,112.9,4.726502
industrial_prices,Industries diverses,2000,2008,9,2008.666667,-28,False,114.9,4.744062
industrial_prices,Industries diverses,2000,2008,10,2008.75,-27,False,115.2,4.74667
industrial_prices,Industries diverses,2000,2008,11,2008.833333,-26,False,116.5,4.757891
industrial_prices,Industries diverses,2000,2008,12,2008.916667,-25,False,116.5,4.757891
industrial_prices,Industries diverses,2000,2009,1,2009.0,-24,False,118.1,4.771532
industrial_prices,Industries diverses,2000,2009,2,2009.083333,-23,False,118.5,4.774913
industrial_prices,Industries diverses,2000,2009,3,2009.166667,-22,False,118.8,4.777441
industrial_prices,Industries diverses,2000,2009,4,2009.25,-21,False,119.3,4.781641
industrial_prices,Industries diverses,2000,2009,5,2009.333333,-20,False,119.2,4.780803
industrial_prices,Industries diverses,2000,2009,6,2009.416667,-19,False,119.5,4.783316
industrial_prices,Industries diverses,2000,2009,7,2009.5,-18,False,119.7,4.784989
industrial_prices,Industries diverses,2000,2009,8,2009.583333,-17,False,119.7,4.784989
industrial_prices,Industries diverses,2000,2009,9,2009.666667,-16,False,119.7,4.784989
industrial_prices,Industries diverses,2000,2009,10,2009.75,-15,False,120.3,4.789989
industrial_prices,Industries diverses,2000,2009,11,2009.833333,-14,False,119.6,4.784153
industrial_prices,Industries diverses,2000,2009,12,2009.916667,-13,False,118.8,4.777441
industrial_prices,Industries diverses,2000,2010,1,2010.0,-12,False,119.3,4.781641
industrial_prices,Industries diverses,2000,2010,2,2010.083333,-11,False,119.3,4.781641
industrial_prices,Industries diverses,2000,2010,3,2010.166667,-10,False,119.5,4.783316
industrial_prices,Industries diverses,2000,2010,4,2010.25,-9,False,119.9,4.786658
industrial_prices,Industries diverses,2000,2010,5,2010.333333,-8,False,119.5,4.783316
industrial_prices,Industries diverses,2000,2010,6,2010.416667,-7,False,119.4,4.782479
industrial_prices,Industries diverses,2000,2010,7,2010.5,-6,False,120.1,4.788325
industrial_prices,Industries diverses,2000,2010,8,2010.583333,-5,False,120.7,4.793308
industrial_prices,Industries diverses,2000,2010,9,2010.666667,-4,False,120.8,4.794136
industrial_prices,Industries diverses,2000,2010,10,2010.75,-3,False,120.9,4.794964
industrial_prices,Industries diverses,2000,2010,11,2010.833333,-2,False,121.2,4.797442
industrial_prices,Industries diverses,2000,2010,12,2010.916667,-1,False,121.5,4.799914
industrial_prices,Industries diverses,2000,2011,1,2011.0,0,True,122.0,4.804021
industrial_prices,Industries diverses,2000,2011,2,2011.083333,1,True,122.0,4.804021
industrial_prices,Industries diverses,2000,2011,3,2011.166667,2,True,122.5,4.808111
industrial_prices,Industries diverses,2000,2011,4,2011.25,3,True,123.5,4.816241
industrial_prices,Industries diverses,2000,2011,5,2011.333333,4,True,123.5,4.816241
industrial_prices,Industries diverses,2000,2011,6,2011.416667,5,True,123.5,4.816241
industrial_prices,Industries diverses,2000,2011,7,2011.5,6,True,123.5,4.816241
industrial_prices,Industries diverses,2000,2011,8,2011.583333,7,True,124.1,4.821088
industrial_prices,Industries diverses,2000,2011,9,2011.666667,8,True,127.1,4.844974
industrial_prices,Industries diverses,2000,2011,10,2011.75,9,True,128.3,4.854371
industrial_prices,Industries diverses,2000,2011,11,2011.833333,10,True,129.4,4.862908
industrial_prices,Industries diverses,2000,2011,12,2011.916667,11,True,129.6,4.864453
industrial_prices,Industries diverses,2000,2012,1,2012.0,12,True,129.2,4.861362
industrial_prices,Industries diverses,2000,2012,2,2012.083333,13,True,129.9,4.866765
industrial_prices,Industries diverses,2000,2012,3,2012.166667,14,True,130.9,4.874434
industrial_prices,Industries diverses,2000,2012,4,2012.25,15,True,131.2,4.876723
industrial_prices,Industries diverses,2000,2012,5,2012.333333,16,True,131.5,4.879007
industrial_prices,Industries diverses,2000,2012,6,2012.416667,17,True,131.6,4.879767
industrial_prices,Industries diverses,2000,2012,7,2012.5,18,True,131.9,4.882044
industrial_prices,Industries diverses,2000,2012,8,2012.583333,19,True,132.9,4.889597
industrial_prices,Industries diverses,2000,2012,9,2012.666667,20,True,133.7,4.895598
industrial_prices,Industries diverses,2000,2012,10,2012.75,21,True,133.4,4.893352
industrial_prices,Industries diverses,2000,2012,11,2012.833333,22,True,133.3,4.892602
industrial_prices,Industries diverses,2000,2012,12,2012.916667,23,True,133.7,4.895598
industrial_prices,Industries diverses,2010,2010,1,2010.0,-12,False,99.2,4.597138
industrial_prices,Industries diverses,2010,2010,2,2010.083333,-11,False,99.2,4.597138
industrial_prices,Industries diverses,2010,2010,3,2010.166667,-10,False,99.4,4.599152
industrial_prices,Industries diverses,2010,2010,4,2010.25,-9,False,99.4,4.599152
industrial_prices,Industries diverses,2010,2010,5,2010.333333,-8,False,99.2,4.597138
industrial_prices,Industries diverses,2010,2010,6,2010.416667,-7,False,99.2,4.597138
industrial_prices,Industries diverses,2010,2010,7,2010.5,-6,False,99.3,4.598146
industrial_prices,Industries diverses,2010,2010,8,2010.583333,-5,False,99.4,4.599152
industrial_prices,Industries diverses,2010,2010,9,2010.666667,-4,False,99.8,4.603168
industrial_prices,Industries diverses,2010,2010,10,2010.75,-3,False,99.8,4.603168
industrial_prices,Industries diverses,2010,2010,11,2010.833333,-2,False,99.7,4.602166
industrial_prices,Industries diverses,2010,2010,12,2010.916667,-1,False,99.9,4.60417
industrial_prices,Industries diverses,2010,2011,1,2011.0,0,True,100.1,4.60617
industrial_prices,Industries diverses,2010,2011,2,2011.083333,1,True,100.7,4.612146
industrial_prices,Industries diverses,2010,2011,3,2011.166667,2,True,100.4,4.609162
industrial_prices,Industries diverses,2010,2011,4,2011.25,3,True,101.2,4.617099
industrial_prices,Industries diverses,2010,2011,5,2011.333333,4,True,101.2,4.617099
industrial_prices,Industries diverses,2010,2011,6,2011.416667,5,True,101.2,4.617099
industrial_prices,Industries diverses,2010,2011,7,2011.5,6,True,101.6,4.621044
industrial_prices,Industries diverses,2010,2011,8,2011.583333,7,True,101.9,4.623992
industrial_prices,Industries diverses,2010,2011,9,2011.666667,8,True,102.6,4.630838
industrial_prices,Industries diverses,2010,2011,10,2011.75,9,True,103.9,4.643429
industrial_prices,Industries diverses,2010,2011,11,2011.833333,10,True,104.7,4.651099
industrial_prices,Industries diverses,2010,2011,12,2011.916667,11,True,105.5,4.658711
industrial_prices,Industries diverses,2010,2012,1,2012.0,12,True,105.3,4.656813
industrial_prices,Industries diverses,2010,2012,2,2012.083333,13,True,106.8,4.670958
industrial_prices,Industries diverses,2010,2012,3,2012.166667,14,True,107.1,4.673763
industrial_prices,Industries diverses,2010,2012,4,2012.25,15,True,107.4,4.67656
industrial_prices,Industries diverses,2010,2012,5,2012.333333,16,True,107.7,4.67935
industrial_prices,Industries diverses,2010,2012,6,2012.416667,17,True,108.5,4.68675
industrial_prices,Industries diverses,2010,2012,7,2012.5,18,True,108.4,4.685828
industrial_prices,Industries diverses,2010,2012,8,2012.583333,19,True,108.8,4.689511
industrial_prices,Industries diverses,2010,2012,9,2012.666667,20,True,109.7,4.697749
industrial_prices,Industries diverses,2010,2012,10,2012.75,21,True,109.3,4.694096
industrial_prices,Industries diverses,2010,2012,11,2012.833333,22,True,109.2,4.693181
industrial_prices,Industries diverses,2010,2012,12,2012.916667,23,True,109.2,4.693181
industrial_prices,Industries diverses,2010,2013,1,2013.0,24,True,109.2,4.693181
industrial_prices,Industries diverses,2010,2013,2,2013.083333,25,True,109.2,4.693181
industrial_prices,Industries diverses,2010,2013,3,2013.166667,26,True,109.9,4.699571
industrial_prices,Industries diverses,2010,2013,4,2013.25,27,True,109.9,4.699571
industrial_prices,Industries diverses,2010,2013,5,2013.333333,28,True,110.4,4.70411
industrial_prices,Industries diverses,2010,2013,6,2013.416667,29,True,110.4,4.70411
industrial_prices,Industries diverses,2010,2013,7,2013.5,30,True,110.4,4.70411
industrial_prices,Industries diverses,2010,2013,8,2013.583333,31,True,110.6,4.70592
industrial_prices,Industries diverses,2010,2013,9,2013.666667,32,True,110.6,4.70592
industrial_prices,Industries diverses,2010,2013,10,2013.75,33,True,110.8,4.707727
industrial_prices,Industries diverses,2010,2013,11,2013.833333,34,True,111.0,4.70953
industrial_prices,Industries diverses,2010,2013,12,2013.916667,35,True,110.9,4.708629
industrial_prices,Industries diverses,2010,2014,1,2014.0,36,True,110.2,4.702297
industrial_prices,Industries diverses,2010,2014,2,2014.083333,37,True,110.2,4.702297
industrial_prices,Industries diverses,2010,2014,3,2014.166667,38,True,109.9,4.699571
industrial_prices,Industries diverses,2010,2014,4,2014.25,39,True,109.6,4.696837
industrial_prices,Industries diverses,2010,2014,5,2014.333333,40,True,109.6,4.696837
industrial_prices,Industries diverses,2010,2014,6,2014.416667,41,True,110.6,4.70592
industrial_prices,Industries diverses,2010,2014,7,2014.5,42,True,110.6,4.70592
industrial_prices,Industries diverses,2010,2014,8,2014.583333,43,True,111.1,4.710431
industrial_prices,Industries diverses,2010,2014,9,2014.666667,44,True,111.2,4.71133
industrial_prices,Industries diverses,2010,2014,10,2014.75,45,True,112.6,4.723842
industrial_prices,Industries diverses,2010,2014,11,2014.833333,46,True,111.9,4.717606
industrial_prices,Industries diverses,2010,2014,12,2014.916667,47,True,112.2,4.720283
industrial_prices,Industries diverses,2010,2015,1,2015.0,48,True,114.8,4.743191
industrial_prices,Industries diverses,2010,2015,2,2015.083333,49,True,115.3,4.747537
industrial_prices,Industries diverses,2010,2015,3,2015.166667,50,True,115.6,4.750136
