governorate,year,indicator,unit,basis,value,population_thousands,comparable,geography
Sidi Bouzid,2013,library_book_stock,books,per_head,279771.0,427.3,654.7413994851393,constant
Sidi Bouzid,2013,library_books_lent,books,per_head,97931.0,427.3,229.18558389890006,constant
Sidi Bouzid,2013,library_capacity,seats,per_head,1496.0,427.3,3.5010531242686636,constant
Sidi Bouzid,2013,library_readers,readers,per_head,78311.0,427.3,183.26936578516265,constant
Sidi Bouzid,2013,library_subscribers,subscribers,per_head,3770.0,427.3,8.82284109524924,constant
Sidi Bouzid,2013,marriages,marriages,per_head,5278.0,427.3,12.351977533348935,constant
Sidi Bouzid,2013,money_orders_from_abroad,"dinars, constant 2015",per_head,11721.67216721672,427.3,27.431949841368407,constant
Sidi Bouzid,2013,primary_classrooms,classrooms,per_head,1282.0,427.3,3.0002340276152584,constant
Sidi Bouzid,2013,primary_pupils,pupils,per_head,45730.0,427.3,107.02082845775801,constant
Sidi Bouzid,2013,primary_schools,schools,per_head,323.0,427.3,0.7559091972852796,constant
Sidi Bouzid,2013,primary_teachers,teachers,per_head,3152.0,427.3,7.376550432951088,constant
Sidi Bouzid,2013,private_gym_members,members,per_head,754.0,427.3,1.7645682190498477,constant
Sidi Bouzid,2013,private_sports_halls,halls,per_head,9.0,427.3,0.021062485373274046,constant
Sidi Bouzid,2013,public_libraries,libraries,per_head,15.0,427.3,0.03510414228879007,constant
Sidi Bouzid,2013,road_deaths,deaths,per_head,60.0,427.3,0.1404165691551603,constant
Sidi Bouzid,2013,road_injuries,injuries,per_head,447.0,427.3,1.0461034402059444,constant
Sidi Bouzid,2013,secondary_pupils,pupils,per_head,34851.0,427.3,81.56096419377486,constant
Sidi Bouzid,2013,sports_halls,halls,per_head,3.0,427.3,0.007020828457758015,constant
Sidi Bouzid,2013,stillbirths,stillbirths,per_head,294.0,427.3,0.6880411888602855,constant
Sidi Bouzid,2013,youth_centre_members,members,per_head,2329.0,427.3,5.450503159372806,constant
Sidi Bouzid,2013,youth_centres,centres,per_head,12.0,427.3,0.02808331383103206,constant
Sidi Bouzid,2014,bank_branches,branches,per_head,20.0,430.9,0.046414481318171275,constant
Sidi Bouzid,2014,camping_centres,centres,per_head,0.0,430.9,0.0,constant
Sidi Bouzid,2014,cinema_screens,screens,per_head,0.0,430.9,0.0,constant
Sidi Bouzid,2014,fixed_line_subscribers,subscribers,per_head,8252.0,430.9,19.150614991877468,constant
Sidi Bouzid,2014,grass_pitches,pitches,per_head,5.0,430.9,0.011603620329542819,constant
Sidi Bouzid,2014,job_offers,offers,per_head,1925.0,430.9,4.467393826873985,constant
Sidi Bouzid,2014,job_placements,placements,per_head,932.0,430.9,2.1629148294267813,constant
Sidi Bouzid,2014,library_book_stock,books,per_head,301011.0,430.9,698.5634718032027,constant
Sidi Bouzid,2014,library_books_lent,books,per_head,252113.0,430.9,585.0847064284056,constant
Sidi Bouzid,2014,library_capacity,seats,per_head,1477.0,430.9,3.4277094453469483,constant
Sidi Bouzid,2014,library_readers,readers,per_head,124124.0,430.9,288.05755395683457,constant
Sidi Bouzid,2014,library_subscribers,subscribers,per_head,3399.0,430.9,7.888141100023208,constant
Sidi Bouzid,2014,marriages,marriages,per_head,5052.0,430.9,11.724297980970062,constant
Sidi Bouzid,2014,money_orders_from_abroad,"dinars, constant 2015",per_head,34410.90146750524,430.9,79.85820716524772,constant
Sidi Bouzid,2014,primary_classrooms,classrooms,per_head,1345.0,430.9,3.121373868647018,constant
Sidi Bouzid,2014,primary_pupils,pupils,per_head,46660.0,430.9,108.28498491529358,constant
Sidi Bouzid,2014,primary_schools,schools,per_head,325.0,430.9,0.7542353214202832,constant
Sidi Bouzid,2014,primary_teachers,teachers,per_head,3260.0,430.9,7.5655604548619175,constant
Sidi Bouzid,2014,private_gym_members,members,per_head,1257.0,430.9,2.9171501508470645,constant
Sidi Bouzid,2014,private_sports_halls,halls,per_head,15.0,430.9,0.034810860988628456,constant
Sidi Bouzid,2014,public_libraries,libraries,per_head,15.0,430.9,0.034810860988628456,constant
Sidi Bouzid,2014,road_deaths,deaths,per_head,60.0,430.9,0.13924344395451382,constant
Sidi Bouzid,2014,road_injuries,injuries,per_head,488.0,430.9,1.132513344163379,constant
Sidi Bouzid,2014,secondary_pupils,pupils,per_head,34069.0,430.9,79.06474820143886,constant
Sidi Bouzid,2014,sports_halls,halls,per_head,3.0,430.9,0.006962172197725691,constant
Sidi Bouzid,2014,stillbirths,stillbirths,per_head,98.0,430.9,0.22743095845903924,constant
Sidi Bouzid,2014,youth_centre_members,members,per_head,2492.0,430.9,5.78324437224414,constant
Sidi Bouzid,2014,youth_centres,centres,per_head,12.0,430.9,0.027848688790902763,constant
Sidi Bouzid,2014,youth_complexes,complexes,per_head,1.0,430.9,0.0023207240659085635,constant
Sidi Bouzid,2015,bank_branches,branches,per_head,21.0,436.1,0.04815409309791332,constant
Sidi Bouzid,2015,camping_centres,centres,per_head,0.0,436.1,0.0,constant
Sidi Bouzid,2015,cinema_screens,screens,per_head,0.0,436.1,0.0,constant
Sidi Bouzid,2015,fixed_line_subscribers,subscribers,per_head,7959.0,436.1,18.25040128410915,constant
Sidi Bouzid,2015,grass_pitches,pitches,per_head,6.0,436.1,0.01375831231368952,constant
Sidi Bouzid,2015,job_offers,offers,per_head,910.0,436.1,2.086677367576244,constant
Sidi Bouzid,2015,job_placements,placements,per_head,546.0,436.1,1.2520064205457464,constant
Sidi Bouzid,2015,library_book_stock,books,per_head,302920.0,436.1,694.6113276771382,constant
Sidi Bouzid,2015,library_books_lent,books,per_head,79661.0,436.1,182.66681953680347,constant
Sidi Bouzid,2015,library_capacity,seats,per_head,1490.0,436.1,3.416647557899564,constant
Sidi Bouzid,2015,library_readers,readers,per_head,89578.0,436.1,205.40701673927998,constant
Sidi Bouzid,2015,library_subscribers,subscribers,per_head,3724.0,436.1,8.539325842696629,constant
Sidi Bouzid,2015,marriages,marriages,per_head,5063.0,436.1,11.609722540701673,constant
Sidi Bouzid,2015,money_orders_from_abroad,"dinars, constant 2015",per_head,9438.0,436.1,21.641825269433614,constant
Sidi Bouzid,2015,primary_classrooms,classrooms,per_head,1352.0,436.1,3.100206374684705,constant
Sidi Bouzid,2015,primary_pupils,pupils,per_head,47002.0,436.1,107.77803256133913,constant
Sidi Bouzid,2015,primary_schools,schools,per_head,326.0,436.1,0.7475349690437972,constant
Sidi Bouzid,2015,primary_teachers,teachers,per_head,3348.0,436.1,7.677138271038753,constant
Sidi Bouzid,2015,private_gym_members,members,per_head,1333.0,436.1,3.056638385691355,constant
Sidi Bouzid,2015,private_sports_halls,halls,per_head,15.0,436.1,0.0343957807842238,constant
Sidi Bouzid,2015,public_libraries,libraries,per_head,17.0,436.1,0.038981884888786976,constant
Sidi Bouzid,2015,road_deaths,deaths,per_head,76.0,436.1,0.1742719559734006,constant
Sidi Bouzid,2015,road_injuries,injuries,per_head,364.0,436.1,0.8346709470304976,constant
Sidi Bouzid,2015,secondary_pupils,pupils,per_head,34346.0,436.1,78.75716578766338,constant
Sidi Bouzid,2015,sports_halls,halls,per_head,3.0,436.1,0.00687915615684476,constant
Sidi Bouzid,2015,stillbirths,stillbirths,per_head,141.0,436.1,0.32332033937170374,constant
Sidi Bouzid,2015,youth_centre_members,members,per_head,2868.0,436.1,6.576473285943591,constant
Sidi Bouzid,2015,youth_centres,centres,per_head,12.0,436.1,0.02751662462737904,constant
Sidi Bouzid,2015,youth_complexes,complexes,per_head,1.0,436.1,0.0022930520522815865,constant
Sidi Bouzid,2016,bank_branches,branches,per_head,21.0,440.7,0.047651463580667124,constant
Sidi Bouzid,2016,camping_centres,centres,per_head,0.0,440.7,0.0,constant
Sidi Bouzid,2016,cinema_screens,screens,per_head,0.0,440.7,0.0,constant
Sidi Bouzid,2016,fixed_line_subscribers,subscribers,per_head,8462.0,440.7,19.201270705695485,constant
Sidi Bouzid,2016,grass_pitches,pitches,per_head,10.0,440.7,0.02269117313365101,constant
Sidi Bouzid,2016,job_offers,offers,per_head,872.0,440.7,1.9786702972543682,constant
Sidi Bouzid,2016,job_placements,placements,per_head,295.0,440.7,0.6693896074427048,constant
Sidi Bouzid,2016,library_book_stock,books,per_head,317566.0,440.7,720.5945087361017,constant
Sidi Bouzid,2016,library_books_lent,books,per_head,76760.0,440.7,174.17744497390515,constant
Sidi Bouzid,2016,library_capacity,seats,per_head,1624.0,440.7,3.685046516904924,constant
Sidi Bouzid,2016,library_readers,readers,per_head,90630.0,440.7,205.6501021102791,constant
Sidi Bouzid,2016,library_subscribers,subscribers,per_head,4193.0,440.7,9.51440889493987,constant
Sidi Bouzid,2016,marriages,marriages,per_head,4345.0,440.7,9.859314726571364,constant
Sidi Bouzid,2016,money_orders_from_abroad,"dinars, constant 2015",per_head,10345.559845559845,440.7,23.475288962014623,constant
Sidi Bouzid,2016,primary_classrooms,classrooms,per_head,1318.0,440.7,2.9906966190152033,constant
Sidi Bouzid,2016,primary_pupils,pupils,per_head,47955.0,440.7,108.81552076242342,constant
Sidi Bouzid,2016,primary_schools,schools,per_head,322.0,440.7,0.7306557749035625,constant
Sidi Bouzid,2016,primary_teachers,teachers,per_head,3381.0,440.7,7.671885636487406,constant
Sidi Bouzid,2016,private_gym_members,members,per_head,1346.0,440.7,3.054231903789426,constant
Sidi Bouzid,2016,private_sports_halls,halls,per_head,15.0,440.7,0.03403675970047652,constant
Sidi Bouzid,2016,public_libraries,libraries,per_head,18.0,440.7,0.04084411164057182,constant
Sidi Bouzid,2016,road_deaths,deaths,per_head,72.0,440.7,0.16337644656228728,constant
Sidi Bouzid,2016,road_injuries,injuries,per_head,311.0,440.7,0.7056954844565464,constant
Sidi Bouzid,2016,secondary_pupils,pupils,per_head,33800.0,440.7,76.69616519174042,constant
Sidi Bouzid,2016,sports_halls,halls,per_head,3.0,440.7,0.006807351940095303,constant
Sidi Bouzid,2016,stillbirths,stillbirths,per_head,117.0,440.7,0.26548672566371684,constant
Sidi Bouzid,2016,youth_centre_members,members,per_head,9860.0,440.7,22.373496709779896,constant
Sidi Bouzid,2016,youth_centres,centres,per_head,13.0,440.7,0.029498525073746312,constant
Sidi Bouzid,2016,youth_complexes,complexes,per_head,1.0,440.7,0.002269117313365101,constant
Sidi Bouzid,2017,bank_branches,branches,per_head,21.0,444.8,0.047212230215827336,constant
Sidi Bouzid,2017,camping_centres,centres,per_head,0.0,444.8,0.0,constant
Sidi Bouzid,2017,cinema_screens,screens,per_head,0.0,444.8,0.0,constant
Sidi Bouzid,2017,fixed_line_subscribers,subscribers,per_head,9258.0,444.8,20.813848920863308,constant
Sidi Bouzid,2017,grass_pitches,pitches,per_head,12.0,444.8,0.02697841726618705,constant
Sidi Bouzid,2017,job_offers,offers,per_head,1059.0,444.8,2.380845323741007,constant
Sidi Bouzid,2017,job_placements,placements,per_head,550.0,444.8,1.2365107913669064,constant
Sidi Bouzid,2017,library_book_stock,books,per_head,328614.0,444.8,738.7904676258993,constant
Sidi Bouzid,2017,library_books_lent,books,per_head,81054.0,444.8,182.22571942446044,constant
Sidi Bouzid,2017,library_capacity,seats,per_head,1787.0,444.8,4.017535971223022,constant
Sidi Bouzid,2017,library_readers,readers,per_head,85690.0,444.8,192.64838129496403,constant
Sidi Bouzid,2017,library_subscribers,subscribers,per_head,4861.0,444.8,10.928507194244604,constant
Sidi Bouzid,2017,marriages,marriages,per_head,4191.0,444.8,9.422212230215827,constant
Sidi Bouzid,2017,money_orders_from_abroad,"dinars, constant 2015",per_head,11517.873510540789,444.8,25.89449979887767,constant
Sidi Bouzid,2017,primary_classrooms,classrooms,per_head,1341.0,444.8,3.0148381294964026,constant
Sidi Bouzid,2017,primary_pupils,pupils,per_head,48805.0,444.8,109.72347122302158,constant
Sidi Bouzid,2017,primary_schools,schools,per_head,322.0,444.8,0.7239208633093525,constant
Sidi Bouzid,2017,primary_teachers,teachers,per_head,3342.0,444.8,7.513489208633094,constant
Sidi Bouzid,2017,private_gym_members,members,per_head,1785.0,444.8,4.013039568345324,constant
Sidi Bouzid,2017,private_sports_halls,halls,per_head,21.0,444.8,0.047212230215827336,constant
Sidi Bouzid,2017,public_libraries,libraries,per_head,18.0,444.8,0.040467625899280574,constant
Sidi Bouzid,2017,road_deaths,deaths,per_head,61.0,444.8,0.13714028776978418,constant
Sidi Bouzid,2017,road_injuries,injuries,per_head,363.0,444.8,0.8160971223021583,constant
Sidi Bouzid,2017,secondary_pupils,pupils,per_head,34111.0,444.8,76.68839928057554,constant
Sidi Bouzid,2017,sports_halls,halls,per_head,5.0,444.8,0.011241007194244604,constant
Sidi Bouzid,2017,stillbirths,stillbirths,per_head,117.0,444.8,0.2630395683453237,constant
Sidi Bouzid,2017,youth_centre_members,members,per_head,8864.0,444.8,19.928057553956833,constant
Sidi Bouzid,2017,youth_centres,centres,per_head,14.0,444.8,0.03147482014388489,constant
Sidi Bouzid,2017,youth_complexes,complexes,per_head,1.0,444.8,0.0022482014388489208,constant
Sidi Bouzid,2018,bank_branches,branches,per_head,24.0,448.3,0.05353557885344635,constant
Sidi Bouzid,2018,camping_centres,centres,per_head,0.0,448.3,0.0,constant
Sidi Bouzid,2018,cinema_screens,screens,per_head,0.0,448.3,0.0,constant
Sidi Bouzid,2018,fixed_line_subscribers,subscribers,per_head,10639.0,448.3,23.731875975908988,constant
Sidi Bouzid,2018,grass_pitches,pitches,per_head,12.0,448.3,0.026767789426723174,constant
Sidi Bouzid,2018,job_offers,offers,per_head,1242.0,448.3,2.7704662056658487,constant
Sidi Bouzid,2018,job_placements,placements,per_head,543.0,448.3,1.2112424715592236,constant
Sidi Bouzid,2018,library_book_stock,books,per_head,338524.0,448.3,755.1282623243363,constant
Sidi Bouzid,2018,library_books_lent,books,per_head,83813.0,448.3,186.95739460182912,constant
Sidi Bouzid,2018,library_capacity,seats,per_head,3676.0,448.3,8.199866161052865,constant
Sidi Bouzid,2018,library_readers,readers,per_head,97270.0,448.3,216.97523979478026,constant
Sidi Bouzid,2018,library_subscribers,subscribers,per_head,5050.0,448.3,11.26477805041267,constant
Sidi Bouzid,2018,marriages,marriages,per_head,4330.0,448.3,9.658710684809279,constant
Sidi Bouzid,2018,money_orders_from_abroad,"dinars, constant 2015",per_head,14200.683176771989,448.3,31.676741415953575,constant
Sidi Bouzid,2018,primary_classrooms,classrooms,per_head,1352.0,448.3,3.0158376087441443,constant
Sidi Bouzid,2018,primary_pupils,pupils,per_head,50441.0,448.3,112.51617220611197,constant
Sidi Bouzid,2018,primary_schools,schools,per_head,322.0,448.3,0.7182690162837385,constant
Sidi Bouzid,2018,primary_teachers,teachers,per_head,3384.0,448.3,7.548516618335936,constant
Sidi Bouzid,2018,private_gym_members,members,per_head,1812.0,448.3,4.041936203435199,constant
Sidi Bouzid,2018,private_sports_halls,halls,per_head,21.0,448.3,0.046843631496765556,constant
Sidi Bouzid,2018,public_libraries,libraries,per_head,18.0,448.3,0.04015168414008476,constant
Sidi Bouzid,2018,road_deaths,deaths,per_head,61.0,448.3,0.13606959625250947,constant
Sidi Bouzid,2018,road_injuries,injuries,per_head,269.0,448.3,0.6000446129823779,constant
Sidi Bouzid,2018,secondary_pupils,pupils,per_head,34476.0,448.3,76.90385902297568,constant
Sidi Bouzid,2018,sports_halls,halls,per_head,6.0,448.3,0.013383894713361587,constant
Sidi Bouzid,2018,stillbirths,stillbirths,per_head,105.0,448.3,0.2342181574838278,constant
Sidi Bouzid,2018,youth_centre_members,members,per_head,4538.0,448.3,10.122685701539147,constant
Sidi Bouzid,2018,youth_centres,centres,per_head,14.0,448.3,0.031229087664510373,constant
Sidi Bouzid,2018,youth_complexes,complexes,per_head,1.0,448.3,0.002230649118893598,constant
Sidi Bouzid,2019,camping_centres,centres,per_head,0.0,451.6,0.0,constant
Sidi Bouzid,2019,cinema_screens,screens,per_head,0.0,451.6,0.0,constant
Sidi Bouzid,2019,fixed_line_subscribers,subscribers,per_head,12349.0,451.6,27.344995571302036,constant
Sidi Bouzid,2019,grass_pitches,pitches,per_head,12.0,451.6,0.026572187776793623,constant
Sidi Bouzid,2019,job_offers,offers,per_head,975.0,451.6,2.158990256864482,constant
Sidi Bouzid,2019,job_placements,placements,per_head,551.0,451.6,1.2201062887511072,constant
Sidi Bouzid,2019,library_book_stock,books,per_head,345762.0,451.6,765.637732506643,constant
Sidi Bouzid,2019,library_books_lent,books,per_head,74024.0,451.6,163.91496899911425,constant
Sidi Bouzid,2019,library_capacity,seats,per_head,1677.0,451.6,3.7134632418069087,constant
Sidi Bouzid,2019,library_readers,readers,per_head,98357.0,451.6,217.79672276350752,constant
Sidi Bouzid,2019,library_subscribers,subscribers,per_head,3864.0,451.6,8.556244464127547,constant
Sidi Bouzid,2019,marriages,marriages,per_head,3660.0,451.6,8.104517271922054,constant
Sidi Bouzid,2019,money_orders_from_abroad,"dinars, constant 2015",per_head,18720.0,451.6,41.45261293179805,constant
Sidi Bouzid,2019,primary_pupils,pupils,per_head,51944.0,451.6,115.02214348981398,constant
Sidi Bouzid,2019,primary_schools,schools,per_head,322.0,451.6,0.7130203720106288,constant
Sidi Bouzid,2019,primary_teachers,teachers,per_head,3624.0,451.6,8.024800708591673,constant
Sidi Bouzid,2019,private_gym_members,members,per_head,5467.0,451.6,12.105845881310893,constant
Sidi Bouzid,2019,private_sports_halls,halls,per_head,27.0,451.6,0.059787422497785646,constant
Sidi Bouzid,2019,public_libraries,libraries,per_head,18.0,451.6,0.03985828166519043,constant
Sidi Bouzid,2019,road_deaths,deaths,per_head,61.0,451.6,0.13507528786536757,constant
Sidi Bouzid,2019,road_injuries,injuries,per_head,285.0,451.6,0.6310894596988486,constant
Sidi Bouzid,2019,secondary_pupils,pupils,per_head,35755.0,451.6,79.17404782993799,constant
Sidi Bouzid,2019,sports_halls,halls,per_head,6.0,451.6,0.013286093888396812,constant
Sidi Bouzid,2019,stillbirths,stillbirths,per_head,107.0,451.6,0.23693534100974312,constant
Sidi Bouzid,2019,youth_centre_members,members,per_head,3317.0,451.6,7.344995571302037,constant
Sidi Bouzid,2019,youth_centres,centres,per_head,14.0,451.6,0.03100088573959256,constant
Sidi Bouzid,2019,youth_complexes,complexes,per_head,1.0,451.6,0.0022143489813994683,constant
Sidi Bouzid,2020,camping_centres,centres,per_head,0.0,455.1,0.0,constant
Sidi Bouzid,2020,cinema_screens,screens,per_head,0.0,455.1,0.0,constant
Sidi Bouzid,2020,fixed_line_subscribers,subscribers,per_head,15088.0,455.1,33.15315315315315,constant
